Id,LotFrontage,LotArea,BsmtUnfSF,TotalBsmtSF,1stFlrSF,GrLivArea,GarageArea,SalePrice,House_Age,House_Age_Squared,Garage_Age,Garage_Age_Squared,Remodel_Age,Remodel_Age_Squared,MSZoning_E,Alley_E,LotShape_E,LandContour_E,LotConfig_E,Neighborhood_E,Condition1_E,Condition2_E,BldgType_E,HouseStyle_E,RoofStyle_E,RoofMatl_E,Exterior1st_E,Exterior2nd_E,MasVnrType_E,ExterQual_E,ExterCond_E,Foundation_E,BsmtQual_E,BsmtCond_E,BsmtExposure_E,BsmtFinType1_E,BsmtFinType2_E,Heating_E,HeatingQC_E,CentralAir_E,Electrical_E,KitchenQual_E,Functional_E,FireplaceQu_E,GarageType_E,GarageFinish_E,GarageQual_E,GarageCond_E,PavedDrive_E,PoolQC_E,Fence_E,MiscFeature_E,SaleType_E,SaleCondition_E,MSSubClass_E,OverallQual_E,OverallCond_E,BsmtFullBath_E,FullBath_E,HalfBath_E,BedroomAbvGr_E,KitchenAbvGr_E,TotRmsAbvGrd_E,Fireplaces_E,GarageCars_E,MoSold_E,2ndFlrSF_cat_E,BsmtFinSF1_cat_E,BsmtFinSF2_cat_E,BsmtUnfSF_cat_E,EnclosedPorch_cat_E,GarageArea_cat_E,MasVnrArea_cat_E,MiscVal_cat_E,OpenPorchSF_cat_E,PoolArea_cat_E,ScreenPorch_cat_E,TotalBsmtSF_cat_E,WoodDeckSF_cat_E,House_Decade_Built_E,Garage_Decade_Built_E,Remodel_Decade_Built_E
241,0.2694798066776909,-0.11955764384325197,-0.19348382095812097,0.9305413824522987,0.8038413266189244,0.15230465025069795,1.0737184289423427,12.47801017053037,-1.4453917673556853,-1.5151400879589645,-1.3733593915938713,-1.4409974381423363,-0.8708077553361632,-0.9208129855545956,5,3,1,2,1,20,5,5,5,6,2,3,12,13,4,3,4,6,4,4,4,7,6,6,5,2,6,3,7,2,6,3,4,6,3,1,5,4,5,5,12,8,8,3,3,2,5,4,6,1,3,1,1,2,2,2,2,2,2,2,2,1,1,2,2,14,11,6
242,-2.006584983081579,-2.075297403745457,-0.5177489281797409,-0.8484256756805066,-0.49701515906061366,-1.1538344489296604,0.039046338751629946,11.612779849672751,0.34345825760621246,0.33624117922552105,0.0,0.0,-0.10555774986142837,-0.10573985763459624,2,3,1,2,1,6,5,5,5,6,2,3,12,13,2,2,3,3,3,4,2,5,6,6,4,2,6,3,7,2,1,1,2,1,3,1,5,4,5,5,1,5,9,1,1,2,2,4,3,1,1,8,1,2,2,2,2,1,1,2,2,1,1,2,2,3,3,5
243,-0.36429670465726666,-1.485850340264761,-0.08839693752341635,-1.3638637198240144,-0.439470219349829,-0.032678944526582654,-0.856795112322293,11.277215789596893,0.6695733919194545,0.6529624643700139,0.535575829397091,0.5227443542986188,0.7160419334400853,0.6979011174078563,2,3,1,2,3,6,5,5,5,3,2,3,5,5,2,2,4,2,3,4,2,6,6,6,4,1,4,2,7,2,6,2,3,6,3,1,5,4,5,5,7,5,3,1,1,2,5,4,5,1,2,1,2,1,2,2,1,2,1,2,1,1,1,2,1,4,2,1
244,0.2694798066776909,0.2960708642211615,0.06501363745323406,-1.045586679806359,-1.209318785903155,-0.4036962348009658,-1.3683374887598119,11.695255355062795,-0.12556088723632633,-0.12394939213459187,0.0,0.0,0.33311554352073575,0.32791230098451035,4,3,1,2,3,13,5,5,4,7,2,3,10,11,2,2,4,3,4,4,2,6,6,6,3,2,6,2,7,4,6,3,4,6,3,1,5,4,5,5,6,6,5,1,1,3,5,4,5,2,2,1,2,1,2,2,2,2,1,2,2,1,1,2,1,11,3,4
245,0.0,-0.15076028523431775,-0.8746342403187565,-0.15142095700650157,0.2590930263689409,0.8099183123614858,-0.1576191139585481,12.230770136157428,-0.4907470925401493,-0.4892727719792955,-0.3799970983321566,-0.3784025123441275,-0.3403077443866934,-0.3454212913212063,4,3,2,2,1,13,5,5,5,7,2,3,12,13,2,3,4,6,4,4,2,7,6,6,5,2,6,3,7,3,6,3,4,6,3,1,5,4,5,5,15,7,8,3,3,3,5,4,8,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,13,10,6
246,0.5044610472104119,0.21653319484170178,0.46033519631502506,1.2840509206914756,1.1958888102986847,0.5459441891287437,0.520913796251844,12.394628892852941,-0.30815398988823767,-0.3055663187817371,-0.18999854916607814,-0.18811908878296565,0.16655777176036798,0.16489392438918649,4,3,1,2,1,14,5,5,5,6,2,3,5,5,3,2,4,3,4,4,4,7,6,6,4,2,6,2,7,4,6,4,4,6,3,1,5,4,5,5,12,7,8,1,3,2,5,4,5,2,3,3,1,2,2,2,2,2,2,2,2,1,1,2,2,11,3,4
247,-0.03381083676715956,-0.08316749270388292,0.572049810523586,0.0063484450784381625,-0.3930438371926475,0.6109562035816033,-0.28762546829590097,11.827743504053695,0.6102119831063931,0.5954426244521633,0.7656136833787148,0.745147344668866,0.7160419334400853,0.6979011174078563,2,1,1,2,1,6,5,5,1,7,2,3,4,2,2,2,2,4,2,4,2,6,6,6,4,1,2,1,7,2,3,2,1,2,3,1,5,4,5,5,4,6,6,1,3,2,7,3,9,1,2,1,2,1,2,2,1,2,1,2,2,1,1,2,1,5,5,1
248,0.2694798066776909,0.41152472201587925,0.8762845268966347,0.6375365167779469,0.5181610726054958,-0.13453571510735807,-0.2246233737361473,11.849404844423074,0.25190238340530924,0.24693770842997387,0.39277208582250206,0.384165422725806,0.6774299801909062,0.660818567764642,4,3,1,2,1,11,5,5,5,6,5,3,5,12,2,2,4,3,3,4,2,6,6,6,5,2,6,2,7,4,6,2,4,6,3,1,5,4,5,5,12,6,8,1,1,2,2,4,4,2,3,3,1,1,2,2,2,2,1,2,2,1,1,2,1,6,4,1
249,0.12095136249623835,0.41296303160684744,0.37036917683993065,-0.4120732649470205,-0.5639335186726657,0.2914670308309492,0.03857192221779919,12.100717685412471,-0.9306907192466021,-0.9448840807014584,-0.8377835621967801,-0.8503253987089429,-0.40130776628563275,-0.4089542603628536,4,3,1,2,1,17,5,5,5,7,2,3,12,13,3,3,4,6,4,4,2,6,6,6,5,2,6,3,7,2,6,3,4,6,3,1,5,4,5,5,15,7,8,1,3,3,5,4,8,1,3,12,2,1,2,2,2,2,2,2,2,1,1,2,2,14,11,6
250,0.0,6.556342379813898,0.248507068993273,0.7556753076306866,0.6256983137304748,0.8451775433894878,-0.6018984863474113,12.531776395271262,0.20654705822084554,0.20261922491794387,0.34557728023101286,0.33826027011454185,-0.636057760810898,-0.6595210198793273,4,3,4,3,5,19,5,5,5,3,2,3,5,10,1,3,4,3,4,4,5,2,6,6,4,2,6,3,7,4,6,4,4,6,3,1,5,2,5,5,7,6,7,1,3,2,7,4,6,3,3,3,2,2,2,2,2,2,2,1,2,1,1,2,1,6,4,6
251,-0.8567548579632873,-1.3285864444522082,0.22175175360589813,-0.7204060742672284,0.40509027718220464,-0.24806567671617938,0.039046338751629946,11.245059091624615,0.3891401608727569,0.3807267875347325,0.0,0.0,0.5432250226181123,0.5315847566052578,4,3,2,2,1,4,5,5,5,6,2,3,5,11,2,2,1,3,3,4,2,6,6,6,5,2,6,1,6,2,1,1,2,1,3,1,2,2,5,5,1,3,4,1,1,2,5,4,5,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,2,3,3,2
252,-1.6632714226331307,-1.6050736479438898,0.05093914875930397,0.9401573689992194,0.885073632978097,0.23386683072204187,0.22552621149490512,12.367345048436391,-1.1880412433011438,-1.2240376689885206,-1.1055714768953258,-1.1394731099301796,-0.7416155106723266,-0.7757086024680245,2,3,2,4,1,18,5,5,4,6,5,3,12,13,4,3,4,6,4,4,5,7,6,6,5,2,6,3,7,5,6,4,4,6,3,1,5,4,5,3,14,8,8,3,3,2,2,4,4,2,3,10,1,2,2,1,2,2,2,2,1,1,2,2,2,14,11,6
253,-0.25081212321652857,-0.2893632984040801,0.31709540745154857,-0.5225990069572969,-0.6765304801103148,0.2541311246424559,0.1386701396551439,12.06105265381003,-1.0054481406492326,-1.0248149621527998,-0.9155729277292476,-0.9331179272570078,-0.4694999890505303,-0.4806997896732724,4,3,2,2,1,13,5,5,5,7,2,3,12,13,2,3,4,6,4,4,2,6,6,6,5,2,6,3,7,2,6,3,4,6,3,1,5,4,5,5,15,6,8,1,3,3,5,4,5,1,3,10,2,1,2,2,2,2,1,2,2,1,1,2,2,14,11,6
254,0.725362871191378,-0.03087125098119456,-0.2730037847031535,0.5325125912937537,0.3983535946751223,-0.25482971603806365,-1.1889623328926135,11.970356641102999,0.13178963681821515,0.12944326955667776,0.26778791469854535,0.2624645042819372,0.08924780584538337,0.08862231054694936,4,3,1,2,1,11,5,5,5,5,5,3,8,10,3,2,4,3,4,4,5,4,7,6,5,2,6,3,4,2,6,3,4,6,3,1,3,4,7,5,11,6,7,1,3,2,5,4,6,1,2,5,1,2,1,2,2,2,2,2,1,1,1,2,2,9,6,5
255,0.018501499801521343,-0.27993533404798115,-0.42075247768147184,0.552290377129341,0.41850201031611084,-0.23459948023193247,-1.315790784847397,11.884495917930655,0.21819333889402778,0.21400459237883063,0.3576959002607295,0.35005325104281426,0.6466812648208992,0.6312579799163883,4,3,1,2,1,11,5,5,5,6,2,3,6,6,2,2,3,3,3,4,2,2,6,6,3,2,6,2,7,2,6,3,4,6,3,1,5,4,5,5,12,5,5,3,1,2,5,4,4,1,2,3,1,2,2,2,2,2,1,2,1,1,1,2,2,6,4,1
256,-0.1953530647057879,-0.18823268682522978,0.5251770011426,-0.09089738709031996,-0.1701997841672075,0.9914535783041024,-0.35221905730304043,12.345838935721968,-0.6972941507609945,-0.700444309498398,-0.5949211060111032,-0.5971343120082192,-0.18840809034559017,-0.18954643636484933,4,3,2,2,1,15,5,5,5,7,2,3,12,13,3,3,4,6,4,4,2,6,6,6,5,2,6,3,7,4,7,4,4,6,3,1,5,4,5,5,15,7,8,1,3,3,7,4,8,2,3,4,2,1,2,2,2,2,2,2,1,1,1,2,2,13,10,5
257,-0.3071179175574951,-0.17417576634665466,-0.5061945926588746,-0.3513683448250543,-0.5020910064603245,0.3694068362373739,0.7970937809211072,12.242891437918386,-0.9306907192466021,-0.9448840807014584,-0.8377835621967801,-0.8503253987089429,-0.40130776628563275,-0.4089542603628536,5,3,2,2,1,20,5,5,5,7,2,3,12,13,2,3,4,6,4,4,2,2,6,6,5,2,6,3,7,2,6,3,4,6,3,1,5,4,5,5,15,6,8,1,3,3,5,4,6,1,3,2,2,2,2,2,2,2,1,2,2,1,1,2,2,14,11,6
258,-0.08687589461457491,-0.16810193954230984,-0.8072661109500018,0.9822346779585039,0.8565033390590311,0.20518051645634988,0.7472893927527143,12.301387370778713,-1.1880412433011438,-1.2240376689885206,-1.1055714768953258,-1.1394731099301796,-0.636057760810898,-0.6595210198793273,4,3,1,2,1,17,5,5,5,6,2,3,12,13,4,3,4,6,4,4,2,7,6,6,5,2,6,3,7,5,6,3,4,6,3,1,5,4,5,2,12,7,8,3,3,3,5,4,8,2,3,6,1,2,2,2,2,2,2,2,2,1,1,2,2,14,11,6
259,0.5044610472104119,0.6319638438656643,0.02442782289234444,-0.1175873567164701,-0.2639290323885257,0.44961613705820164,0.3459955097418825,12.352339472153524,-0.8033241281223237,-0.810611995344192,-0.7052513516456788,-0.7112461685253362,-0.2851265124142036,-0.2884323586816461,4,3,1,2,1,17,5,5,5,7,2,3,12,13,3,3,4,6,4,4,2,7,6,6,5,2,6,3,7,4,6,3,4,6,3,1,5,4,5,5,15,7,8,1,3,3,5,4,6,2,3,2,2,2,2,2,2,2,2,2,2,1,1,2,1,14,11,6
260,0.018501499801521343,0.68134932387654,0.05093914875930397,0.13301434699109949,-0.4568249475718691,-1.1134810300801128,-1.1972246436151106,11.48247656671073,0.22962976521300202,0.22518118415493102,0.3695961548524498,0.3616299817993263,0.6571133438913844,0.6412900285852241,2,3,1,2,1,6,5,5,5,6,2,3,11,12,2,2,4,6,1,2,1,1,1,6,4,2,4,2,7,2,3,2,4,6,3,1,5,4,5,5,12,5,8,1,1,2,2,4,3,1,2,10,1,1,2,1,2,2,1,2,2,1,1,1,1,6,4,1
261,1.9845911973962045,1.6533839994808763,0.05093914875930397,0.6296367946752546,0.5293136058726603,-0.12333789281449856,1.4935618217726951,12.07824495582233,0.1576995399705643,0.15482393049466855,-0.27818885817825245,-0.2761346045528574,0.591500032848409,0.5781377360916671,4,3,1,2,3,11,1,5,5,5,2,3,5,5,3,2,4,3,3,4,5,2,7,6,3,2,6,2,7,4,6,2,4,6,3,1,2,4,5,5,11,6,8,3,1,2,5,4,5,2,3,2,1,2,1,1,1,2,2,2,1,1,1,2,1,9,10,2
262,-0.03381083676715956,0.027559238966730407,0.9602207340476864,0.8116768429348078,0.6827493010968478,1.248375737405492,1.4469072470661195,12.52815976788113,-1.30376155375224,-1.3534809385451985,-1.2259850674167105,-1.2735506453649683,-0.7416155106723266,-0.7757086024680245,4,3,2,2,1,17,5,5,5,7,2,3,13,14,4,3,4,6,5,4,2,6,6,6,5,2,6,4,7,5,7,4,4,6,3,1,5,4,9,6,15,8,8,1,3,3,5,4,11,2,5,11,2,1,2,2,2,2,2,2,2,1,1,2,1,14,11,6
263,0.8518195303482508,-0.26036995389974366,0.05093914875930397,-1.503897592009706,0.2410482538471233,-0.41277385394041866,-0.0025908650648110024,11.92504173829169,-0.06868364789000606,-0.06771862132659583,0.04003930481554594,0.039419699674416026,-0.03309270530972856,-0.03303501362611523,4,3,2,2,3,7,5,5,5,5,2,3,8,11,3,2,4,3,4,5,4,5,6,6,3,2,6,2,7,4,6,2,4,6,3,1,2,4,5,5,11,6,7,3,1,2,5,4,5,2,3,9,1,2,2,1,2,2,2,2,2,1,1,2,2,8,8,5
264,-1.2016750217446392,-1.2643134077312437,0.05093914875930397,-0.20202355110194817,-0.349947535863305,-0.23124573171251134,-0.04442710197999785,11.775297421715827,0.4793789470548188,0.4684766174567478,0.1134978596740879,0.11156789343708119,-0.2851265124142036,-0.2884323586816461,2,3,1,2,3,6,5,5,5,3,2,3,5,5,2,2,4,2,3,4,2,4,7,6,3,2,6,2,7,2,3,2,4,6,3,1,5,4,5,5,7,5,7,3,1,2,5,4,5,1,3,1,1,2,1,1,2,2,1,2,1,1,1,2,1,2,8,6
265,-3.037682182284174,-1.3804270249591353,0.15092407825287027,-0.8673504610288597,-0.7721038397249812,-1.4300402299001707,0.05890748023140204,11.19822841866684,0.509252907459851,0.4974928554550348,0.25388326930824784,0.24889764247527105,-0.4694999890505303,-0.4806997896732724,2,1,3,1,1,6,1,5,5,6,2,3,5,5,2,2,4,2,2,4,2,6,6,6,4,1,2,2,7,2,3,2,4,6,1,1,5,4,5,5,1,5,8,1,1,2,2,4,3,1,3,3,1,1,2,2,2,2,1,2,1,1,1,2,1,2,6,6
266,0.41225729742292777,0.5665570299992166,0.03130308428979872,0.7225762920946663,0.5919790325191628,-0.06041798980378393,0.3997386355100992,12.075400019877522,-0.1457119285612611,-0.1439071693679711,-0.020968309099945175,-0.020672296005597748,0.3147341671544522,0.3099983074757575,4,3,2,2,1,14,5,5,5,6,2,3,6,6,3,2,3,3,4,4,2,7,3,6,3,2,6,3,7,4,6,4,4,6,3,1,4,4,5,5,12,6,5,1,3,2,5,4,6,2,3,3,1,2,1,2,2,2,2,2,1,1,1,2,2,11,3,4
267,0.018501499801521343,0.3902574964469546,-1.9651536836498606,-0.5118253930789306,-0.6655549719224236,0.07345759123130004,-0.4491854779413648,12.128116509451258,-0.6064674029912455,-0.6070763495193562,-0.5004106888535413,-0.500423637089099,-0.10555774986142837,-0.10573985763459624,4,3,2,4,2,15,5,5,5,7,2,3,12,13,2,2,4,6,4,4,4,7,6,6,4,2,6,2,7,4,6,4,4,6,3,1,5,4,5,5,15,6,8,3,3,3,5,4,8,2,3,3,2,2,2,2,2,2,1,2,2,1,1,2,2,13,10,5
268,-0.541352683461139,-0.27993533404798115,-0.5622584112064822,-0.7442122379818411,-0.0698438137823706,0.8940153009330881,-1.8327979993964345,12.097936057925594,0.39789484434175404,0.38924710945606955,0.5446855774289687,0.5315697167005139,-0.10555774986142837,-0.10573985763459624,4,3,1,1,1,9,5,5,5,8,2,3,5,5,2,2,4,6,3,4,2,4,6,6,5,2,6,3,7,5,3,2,4,6,3,1,5,4,5,5,13,5,6,1,3,3,7,4,8,2,2,9,2,2,2,2,2,2,1,2,2,1,1,2,2,7,7,5
269,0.07008217127657257,-0.7371915771552936,-1.0576968123132353,-0.685182243733932,-0.7322455281080845,-1.3900200587258322,1.6066048875448382,11.699413330633599,0.3891401608727569,0.3807267875347325,0.2396795764773855,0.23503286906528473,0.6673607746667976,0.651141428185857,2,3,1,2,1,2,5,5,5,6,2,3,12,13,2,2,4,3,3,4,2,5,4,6,5,2,6,2,7,5,3,4,6,4,3,1,5,4,5,5,1,5,5,1,1,2,2,4,3,2,2,4,1,2,1,2,2,2,1,2,2,1,1,2,1,3,6,1
270,0.0,-0.41759291592846176,-0.42075247768147184,0.2517504738832633,0.053925199893192687,-0.600656790926808,0.05890748023140204,11.904974309480181,-0.0508034658336962,-0.05007099173939455,-0.16303781551030253,-0.16130717243730924,0.401307766285633,0.394225155850088,4,3,2,2,3,5,5,5,5,6,5,3,8,10,3,2,3,3,3,5,2,3,6,6,3,2,6,2,7,3,6,3,4,5,3,1,4,4,5,5,12,6,7,3,1,3,5,4,5,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,8,3,3
271,0.6822283690374858,0.28871519599360657,0.6457613041220717,0.159275816619658,0.018122474207419158,0.6235044033838594,1.940455328103389,12.491255347155265,-1.1880412433011438,-1.2240376689885206,-1.1055714768953258,-1.1394731099301796,-0.636057760810898,-0.6595210198793273,5,3,1,2,1,20,5,5,5,7,2,3,12,13,2,3,4,6,4,4,3,6,6,6,4,2,6,3,7,5,6,3,4,6,3,1,5,4,9,6,15,8,8,1,3,3,5,4,8,2,5,8,2,1,2,2,2,2,1,2,2,1,1,2,2,14,11,6
272,0.17112843437590686,3.2954073225502314,-1.8756464626617708,0.6657383784389413,0.4989097879400695,-0.1538651768026115,-0.29343065340870844,12.394628892852941,0.25190238340530924,0.24693770842997387,0.39277208582250206,0.384165422725806,-0.5468099549655148,-0.5630392969369303,4,3,2,3,5,19,5,5,5,6,4,6,10,11,2,2,4,3,4,4,5,4,5,6,5,2,6,2,6,4,6,2,4,6,3,1,5,4,5,5,12,7,7,3,1,2,2,4,4,3,3,1,1,2,1,2,2,2,1,2,1,1,1,2,2,6,4,6
273,1.0139536783414915,0.5030141792742348,0.06832535839985392,0.26865670342077363,0.15230923229888182,0.9711413208813773,0.7894944203685529,12.577639650232573,-0.6972941507609945,-0.700444309498398,-0.5949211060111032,-0.5971343120082192,-0.7416155106723266,-0.7757086024680245,4,3,2,2,5,25,5,5,5,7,2,3,12,13,3,3,4,6,4,4,2,7,6,6,5,2,6,3,7,5,6,4,4,6,3,1,5,4,5,5,15,8,7,1,3,3,7,4,9,2,5,1,2,2,2,2,2,2,2,2,2,1,1,2,2,13,10,6
274,0.5044610472104119,0.030466781073921402,0.05093914875930397,0.4273349052170489,0.8945151244108525,0.2433466628562195,-0.9602790626963502,11.842236406331555,0.20654705822084554,0.20261922491794387,0.34557728023101286,0.33826027011454185,0.16655777176036798,0.16489392438918649,4,3,1,2,1,11,3,5,5,6,5,3,5,5,1,2,4,3,3,4,2,2,3,6,4,2,6,2,4,5,6,3,4,6,3,1,3,4,5,5,12,6,5,3,3,2,5,4,5,2,2,1,1,2,1,1,2,2,2,2,1,1,1,2,2,6,4,4
275,0.3176890930634466,-0.30385689997509485,-0.8072661109500018,-0.47453586754318444,-0.6275666518043261,-1.284916094757677,-1.5900372258848459,11.732069026983156,-0.16652377628479237,-0.16454007991216849,-0.04262422498891751,-0.04204389612113062,0.2957500164242047,0.29147831793818285,4,3,1,2,3,12,5,5,5,6,2,3,8,15,2,2,4,3,3,4,5,5,6,6,3,2,6,2,7,2,6,2,4,6,3,1,5,4,5,5,12,5,7,1,1,2,2,4,4,1,2,3,1,2,2,2,2,2,1,2,1,1,1,2,2,11,3,4
276,-0.8567548579632873,-0.6176911550016114,0.5003782847589249,-0.14234665679050043,-0.28915231435843614,0.12680899449968797,0.7932969235881248,12.230770136157428,0.509252907459851,0.4974928554550348,0.04003930481554594,0.039419699674416026,-0.7416155106723266,-0.7757086024680245,4,3,1,2,1,4,5,5,5,3,2,3,5,5,2,3,3,2,3,4,2,6,6,5,4,1,6,4,7,2,3,2,4,6,3,1,5,4,5,5,7,7,7,1,3,3,5,4,4,1,3,5,2,1,2,2,2,2,1,2,1,1,2,2,2,2,8,6
277,2.249179697548336,-0.06947711693964195,1.0135245186955475,0.9222648568448136,0.795409701391047,0.14383878526020807,0.3864083727748427,12.211065162153215,-0.9306907192466021,-0.9448840807014584,-0.8377835621967801,-0.8503253987089429,-0.40130776628563275,-0.4089542603628536,4,3,2,2,1,12,5,5,5,6,2,3,12,13,2,3,4,6,5,4,2,6,6,6,5,2,6,3,7,2,6,4,4,6,3,1,5,4,5,5,12,7,8,1,3,2,5,4,6,1,3,1,1,1,2,2,2,2,1,2,2,1,1,2,2,14,11,6
278,2.548735699770395,1.6342704637166758,0.24432804328179628,-0.3513683448250543,-0.5020910064603245,-1.1589309087030626,-0.5307712401342592,11.856522261533737,0.28391107256219816,0.27818220173055747,0.4260789545496884,0.4165285163960933,0.7066276654567348,0.6888634569136605,4,3,1,2,3,15,5,5,5,6,2,3,12,13,2,2,4,3,3,4,2,4,6,6,5,2,6,2,7,2,3,2,4,6,3,1,5,4,5,5,12,4,8,1,1,2,2,4,3,1,3,3,1,2,2,2,2,2,1,2,1,1,1,2,1,6,4,1
279,1.5654204167964076,0.9810779885292656,1.3328012153839521,1.5846601446798723,1.4702180792792496,0.8213874745407445,1.011681298894028,12.936754021718041,-1.1880412433011438,-1.2240376689885206,-1.2259850674167105,-1.2735506453649683,-0.7416155106723266,-0.7757086024680245,4,3,1,2,1,24,5,5,5,6,2,3,13,14,3,4,4,6,5,4,5,6,6,6,5,2,6,4,7,6,6,4,4,6,3,1,5,4,9,6,12,9,8,1,3,3,5,4,8,2,5,2,1,1,2,2,2,2,2,2,2,1,2,2,2,14,11,6
280,0.6385833875565445,0.1265229667227465,0.27729924373649967,0.2835740433770367,0.13716470417842816,0.7159537468564573,0.06396620184944127,12.165255859329688,-0.06868364789000606,-0.06771862132659583,0.059184015164986316,0.058243917905932,0.3849978222695878,0.37838473844422293,4,3,1,2,1,19,5,5,5,7,5,3,10,11,3,2,4,3,4,4,2,3,6,6,5,2,6,2,7,4,6,4,4,6,3,1,5,4,5,5,15,7,8,1,3,3,7,4,8,2,3,6,2,2,2,2,2,2,2,2,2,1,1,2,2,8,8,3
281,0.5944156992655265,0.40679257260048374,-0.4367509393661349,-0.4984335952948137,0.1729640194428144,0.6718830639984171,0.3953029311126055,12.339295865674435,-0.3351667681895325,-0.33259788310134136,-0.2181068873872383,-0.21611842420868715,0.1419172563324793,0.14063053763572922,4,3,1,2,1,13,5,5,5,7,2,3,10,11,3,3,4,3,4,4,4,7,6,6,4,2,6,3,7,4,6,4,4,6,3,1,5,4,5,5,15,7,5,1,3,3,5,4,6,2,3,7,2,2,2,2,2,2,2,2,2,1,1,2,1,11,3,4
282,-0.541352683461139,-0.6382620899952005,-0.5177489281797409,0.46524567089695756,0.32982611226072467,-0.32363547988301467,0.3819494650296275,12.128116509451258,-1.1880412433011438,-1.2240376689885206,-1.1055714768953258,-1.1394731099301796,-0.636057760810898,-0.6595210198793273,5,2,1,2,1,20,5,5,5,6,2,3,12,13,4,3,4,6,4,4,2,7,6,6,4,2,6,3,7,2,6,4,4,6,3,1,5,4,9,6,12,6,8,1,3,2,2,4,4,1,3,2,1,2,2,2,2,2,2,2,2,1,1,2,1,14,11,6
283,-2.590108451872992,-1.4567463774340914,-0.37418292744827386,0.552290377129341,0.41850201031611084,-0.23459948023193247,0.6122514678732623,12.242891437918386,-1.30376155375224,-1.3534809385451985,-1.3733593915938713,-1.4409974381423363,-0.8708077553361632,-0.9208129855545956,4,3,1,2,1,24,5,5,3,6,2,3,12,13,4,3,4,6,4,4,2,7,6,6,5,2,6,3,7,5,6,3,4,6,3,1,5,4,3,5,14,7,8,3,3,2,2,4,5,2,3,1,1,2,2,2,2,2,2,2,2,1,1,2,2,14,11,6
284,0.22063196814899294,0.033370691400705206,0.9503573044233975,0.7912134349479796,0.6619024149500753,0.00978934263092901,1.5336978040082423,12.407383590534293,-1.4453917673556853,-1.5151400879589645,-1.3733593915938713,-1.4409974381423363,-1.0373655270965312,-1.1103594219194448,4,3,1,2,1,20,3,5,5,6,2,3,12,13,4,3,4,6,4,4,2,6,6,6,5,2,6,3,7,5,6,4,4,6,3,1,5,4,9,6,12,8,8,1,3,2,5,4,5,2,5,10,1,1,2,2,2,2,2,2,2,1,1,2,2,14,11,6
285,-1.2016750217446392,-0.3898657551592603,0.6921507754482294,0.9428969397746302,0.8164284233989114,0.1649428616371908,0.18246692190530173,12.09626335986454,-0.4238743003393341,-0.4217112266334517,-0.3104121396874632,-0.30842216094261937,0.06100002189893937,0.060642879746274615,4,3,1,2,1,13,5,5,4,6,2,3,10,15,2,3,4,6,4,4,2,7,6,6,4,2,6,3,7,2,6,3,4,6,3,1,5,4,5,5,14,6,8,3,3,2,2,4,4,1,3,9,1,2,2,2,1,2,1,2,1,1,1,2,1,13,10,5
286,-2.4862154438292583,-1.863049049230161,0.06335381348019103,-1.0490302746248445,-1.2128269126610631,-0.34470261936748287,0.1776374909250683,12.011886987792716,-1.1880412433011438,-1.2240376689885206,-1.1055714768953258,-1.1394731099301796,-0.7416155106723266,-0.7757086024680245,5,2,2,2,1,20,5,5,4,7,2,3,6,6,2,3,4,6,4,4,2,6,6,6,5,2,6,3,7,2,3,3,4,6,3,1,5,4,9,6,6,7,8,1,3,3,2,4,4,1,3,3,2,1,2,2,2,2,1,2,2,1,1,2,1,14,11,6
287,0.3652763067662122,0.07507480061636543,-0.6574357289101319,-0.23485436264013296,-0.0020228634167977215,0.377051530144785,-0.28762546829590097,11.976665770490767,0.1576995399705643,0.15482393049466855,0.2947486483543213,0.2887538314746639,0.3147341671544522,0.3099983074757575,4,3,2,1,1,11,5,5,5,3,2,3,5,5,2,2,4,3,3,4,2,2,6,6,3,2,6,3,7,5,6,3,4,6,3,1,4,4,5,5,7,6,7,1,1,3,5,4,6,2,3,3,2,2,2,2,2,2,1,2,1,1,2,2,1,9,6,4
288,0.0,-0.35730993776071757,-0.9121489918265072,-0.3663851922002053,-0.5173892650746637,-1.174291291608886,0.039046338751629946,11.385103457032141,0.03174183841151597,0.031233076045566268,0.0,0.0,0.4766039398249693,0.467203249828361,4,3,2,2,3,11,5,5,5,6,2,3,8,10,2,2,4,3,3,4,2,3,6,6,3,2,6,2,7,2,1,1,2,1,3,1,5,4,5,5,12,4,3,1,1,2,5,4,4,1,1,3,1,2,2,2,2,1,1,2,1,1,1,2,1,8,3,3
289,0.0,0.08290049504872933,-0.3199589169026673,-0.3069349544151554,-0.4124723919708482,-1.0689483643657987,-1.4401227763835307,11.711784520403112,0.0908267477697491,0.08927370956787603,0.17959760568637134,0.17631290256875295,0.5305000109494696,0.5193002103267276,4,3,2,2,1,7,5,5,5,6,2,3,6,6,3,2,3,3,3,4,2,3,6,6,3,2,6,2,7,2,3,2,4,6,3,1,3,4,5,5,12,5,8,1,1,2,5,4,4,1,2,4,1,2,2,2,2,2,2,2,1,1,1,2,1,9,8,2
